117.46
138.97
161.44
183.77
200.90
217.60
222.43
223.14
237.26
238.68
255.10
257.81
279.18
303.35
311.34
335.83
338.28
338.98
340.11
362.57
378.38
379.97
380.23
380.55
386.82
512.21
540.68
543.54
543.87
544.58
554.45
555.44
558.70
559.06
559.34
559.66
561.89
573.12
632.66
642.97
644.01
664.75
666.83
667.10
669.75
672.96
673.29
673.57
673.85
674.17
674.50
675.15
675.82
689.13
714.52
739.91
765.30
790.69
793.27
793.56
793.94
794.22
794.50
794.79
795.25
795.54
797.19
829.19
832.41
853.58
855.70
857.75
898.75
902.85
903.26
903.55
904.23
904.52
904.81
905.09
905.76
918.95
920.27
921.67
933.31
934.48
957.74
960.07
960.51
961.22
961.81
964.93
965.25
965.50
965.75
966.00
966.25
966.50
966.75
967.00





Zone D
9.67
8.95
